"id","state","year","region","state_calamity","calamity","dcb","rcl","juros","amortizacao","primario","dbp","rec_cor","desp_cor","investimentos","desp_total","rec_previdenciarias","inativos","rec_tributaria","obrig_fin","disp_caixa_bruta","stn_end","stn_sdrcl","stn_rpsd","stn_dprcl","stn_cgpp","stn_pidt","stn_pcrdp","stn_rtdc","capag_idc","capag_pc","capag_il"
"df2015","df",2015,"centro-oeste",FALSE,FALSE,5930582624.7,18461481002.45,230084944.07,238821010.66,-2525225916.77,14001919771.26,26981588223.16,26708474315.3,674404345.47,27707119466.71,1561661922.4,4151390476.15,13156540223.53,1667699369.54,1919671239.4,0.321240891990895,0.0253991515993637,-5.38535689576398,0.758439681486107,0.0102257397646839,0.0243404712741898,0.376178037544733,0.488232309194144,0.321240891990895,0.989877767550186,0.868742175905727
"df2016","df",2016,"centro-oeste",FALSE,FALSE,7281735426.6,19881229932.9,197127950.63,224263743.93,-686184967.41,13347139147.3,27771638526.69,25426328098.38,684712265.8,26417375678.43,1469352964.62,3856509307.65,14466785034,1395706715.8,1363210486.41,0.366261818367182,0.0211954540027058,-1.62837800618374,0.671343734383998,0.0922394464208705,0.0259190115677945,0.381005942784918,0.563994200326302,0.366261818367182,0.91555016006506,1.02383801306838
"es2008","es",2008,"sudeste",FALSE,FALSE,3807147559.53,7735570468.26,144537717.42,222473267.58,2031823442.57,3312788639.36,10783974155.34,7639360643,787936782.04,10192769755.9,986718991.39,1029719688.86,7727338831.02,548650637.56,2521654546.83,0.492161189035921,0.0474445920318212,5.53613795121146,0.428253953984749,0.411633074977476,0.077303500511616,0.958240385286207,0.9828926582411,0.492161189035921,0.708399383470068,0.21757565414728
"es2009","es",2009,"sudeste",FALSE,FALSE,3658046941.03,7486191650.76,139266789.8,244165768.4,659241257.68,3817592952.63,10537451579.76,8299879676.71,1177955849.32,11104806159.43,1120498370.37,1152065143.5,7285004187.18,625525013.88,2545520367.17,0.488639232293583,0.0512186404099171,1.71931476235291,0.509951271718035,0.269590884471346,0.106076218927937,0.972599836642831,0.852641086003284,0.488639232293583,0.787655308675595,0.245735615376526
"es2010","es",2010,"sudeste",FALSE,FALSE,3772319559.16,8239168317.26,139497607.8,214134274.26,69121268.05,4468279027.31,11641468123.09,9689078645.73,1593120636.77,12742897651.78,1265569363.49,1336092474.8,8131385630.92,291014047.92,2207439969.12,0.457851983829178,0.042920822641672,0.195461075645528,0.542321610052501,0.20150414180201,0.125020280340042,0.947216893560787,0.821085610964347,0.457851983829178,0.832290098060091,0.13183327836363
"es2011","es",2011,"sudeste",FALSE,FALSE,3859630026.45,9772997585.34,150218656.13,248211961.24,1490003740.71,5208233882.03,13766320312.71,10835868751.21,1206058538.42,13905213434.23,1489012958.2,1508158435.69,9528840371.04,267410760.68,2507914071.57,0.394927962761358,0.0407685169151854,3.73968183104342,0.532920819487628,0.270439927686718,0.0867342701443968,0.987305393759084,0.859687024864128,0.394927962761358,0.787128913541667,0.106626763536837
"es2012","es",2012,"sudeste",FALSE,FALSE,5095951051.09,10915833390.24,157433324.24,496057205.15,1545612070.54,5799239493.01,15278525038.19,9588647656.8,1164716291.95,12821997736.39,1661257712.84,1659131603.93,10326078714.5,268610473.87,3557624039.36,0.466840310667105,0.0598662975173563,2.36516368796155,0.531268597246563,0.593397274051977,0.0908373496779233,1.00128145886979,1.02393464715668,0.466840310667105,0.627589877480473,0.0755027712029745
"es2013","es",2013,"sudeste",FALSE,FALSE,5679045587.37,10561113114.83,193215857.43,301048981.59,-316506974.109998,6537237716.54,15098886262.53,10874897263.47,1414938460.88,13721665464.74,1895654274.74,1882709132.79,10003811743.47,389281193.5,3555424337.76,0.537731726345724,0.046800449313051,-0.640359072956818,0.61899135493212,0.388416450907436,0.103117108088366,1.00687580557429,0.89511988731083,0.537731726345724,0.720244995186008,0.109489376377858
"es2014","es",2014,"sudeste",FALSE,FALSE,6062940472.16,11798288649.28,250537250.94,228437546.39,-494585752.78,6259828757.36,16511953543.14,12490164001.44,1872420155.44,15156024059.43,2202381696.88,2163931037.07,10285973537.13,409629869.27,1940538904.78,0.513883042904701,0.0405969722870977,-1.03259243604679,0.530570911039883,0.321996535933101,0.123542965364652,1.01776889334794,0.808734631590448,0.513883042904701,0.756431634137508,0.211090779092852
"es2015","es",2015,"sudeste",FALSE,FALSE,7034527965.75,11951594613.26,303467446.68,253135930.49,206453862.14,5909315936.44,16902533199.57,12775738395.91,620473297.47,14198748428.83,2355310490.66,1895231385.23,10698575724.49,420753281.58,4167650040.72,0.588584887069828,0.0465714739481259,0.37091737242001,0.494437447692859,0.323018104768108,0.0436991542303935,1.24275616635283,0.821143519882743,0.588584887069828,0.755847555219416,0.100956960749831
"es2016","es",2016,"sudeste",FALSE,FALSE,6809779959.8,11884435326.99,314595539.46,263894849.36,316568269.65,5822486456.68,16590749648.7,12782660769.33,541096144.69,14015285276.56,2517095071.9,2021183642.47,10294627012.63,384147985.12,4849068268.03,0.572999875251518,0.0486763041661918,0.547231683996917,0.489925376888283,0.297910501427599,0.0386075726617539,1.2453569378901,0.789068572082145,0.572999875251518,0.770469149375153,0.079220989247088
"go2008","go",2008,"centro-oeste",FALSE,FALSE,13297232033,8944458593.24,510192988.47,493999629.53,1474933593.39,4188141915.74,12135412706.7,9810586257.63,758385748.69,11068637198.92,271461498.21,1206727436.23,7700905501.07,594364509.23,1505462444.46,1.48664470793679,0.112269804542328,1.46877557846178,0.468238728155698,0.236971205187856,0.068516632631522,0.224956763275464,0.747327994098792,1.48664470793679,0.808426255846539,0.39480527157434
"go2009","go",2009,"centro-oeste",FALSE,FALSE,12617555590,9105639344.77,560449634.91,539136987.29,701169921.58,4545454875.26,12564799098.1,10488968887.49,763374337.4,11805556739.46,283435613.87,1358914732.86,8121869937.13,412796765.56,1508258374.93,1.38568584942332,0.120758859489814,0.637666835357758,0.499191182865239,0.197906031839393,0.064662290330487,0.208574980472451,0.736470072862084,1.38568584942332,0.83479001976849,0.273691015028614
"go2010","go",2010,"centro-oeste",FALSE,FALSE,14766699141,10530492989.31,645970511.14,515575071.11,212600911.23,5394761757.77,14728132239.28,12818102560.54,1179661698.28,14566715600.32,347041910.59,1598774720.7,9669440452.26,790348443.41,934369461.25,1.40227994605669,0.110303058311623,0.183032775018761,0.512299069307247,0.149010328924965,0.0809833685675915,0.217067424257279,0.725189307810154,1.40227994605669,0.870314195465604,0.845862879928322
"go2011","go",2011,"centro-oeste",FALSE,FALSE,15724670111.52,12595565221.19,807326147.04,2187473830.53,1974179799.04,5916416472.87,17846335444.07,11959971402.04,526000003.96,14703479396.53,1030540668.01,1760386254.37,11320185393.11,249006125.95,2468952503.52,1.2484290967003,0.237766223665115,0.659202555705193,0.469722189435103,0.492172083373541,0.0357738457527363,0.585405995673833,0.800157569583579,1.2484290967003,0.670163991903115,0.100854968086664
"go2012","go",2012,"centro-oeste",FALSE,FALSE,16704431659.63,14082824111.62,955811275.32,1111391989.66,987806788.17,6843410734.84,20168639111.99,14325316259.79,687430462.53,17441751026.13,1126406903.2,2142827886.25,13360706017.65,1003332697.35,2916916946.56,1.18615637937613,0.146788971345194,0.477846956273822,0.485940226235828,0.407901839389175,0.0394129271482055,0.525663731757402,0.865515225250567,1.18615637937613,0.710276790627573,0.343970265774368
"go2013","go",2013,"centro-oeste",FALSE,FALSE,17250443942.24,15269900558.18,1198927165.48,1105178890.55,215945731.82,7394274314.76,22283375332.78,15586280172.59,1552628091.67,18606248083.17,1324334044.48,2400448506.96,15601376108.64,416033751.71,2785589897.98,1.12970244151322,0.150892014473251,0.0937221319543237,0.484238537545612,0.429678864105593,0.0834465973327748,0.55170275081517,0.934692170985385,1.12970244151322,0.699457776922232,0.149352118203649
"go2014","go",2014,"centro-oeste",FALSE,FALSE,18092333163.69,16656492150,1053787483.56,1635067428.49,-680584283.33,9392248739.83,24195525366.52,16967349268.49,2530719140.5,21521913043.87,1575791555.17,2733435005.98,16845751507.41,1011671323.86,3334753589.78,1.08620308530509,0.161429842960662,-0.25311305577701,0.563879156262203,0.426005027871585,0.117588019956284,0.576487661759875,0.905567904526341,1.08620308530509,0.701259799548233,0.303372137287883
"go2015","go",2015,"centro-oeste",FALSE,FALSE,18598354565.23,17361933085.28,1009269178.83,1644101317.11,6025045.41,10385333453.35,25073646340.82,18628550515.85,1491719272.22,21853389628.42,1777506311.09,3265680449.95,17594317305.23,2394741381.73,3456176622.08,1.07121450554364,0.152826904867501,0.00227071395390093,0.598166886275758,0.345979458760692,0.0682603155658764,0.544298910543196,0.867884352289054,1.07121450554364,0.742953388694912,0.692887442855508
"go2016","go",2016,"centro-oeste",FALSE,FALSE,19637800007.17,19279840731.6,927217893.79,1014211050.34,1120417689.47,10857426670.26,27448574763.1,19791725267.11,935839391.62,21791515776.38,1785959706.07,3552667853.92,18629985897.2,2073198364.94,2264337107.45,1.01856650584168,0.100697353840064,0.57710981020327,0.563149188907172,0.38687125011351,0.0429451260400327,0.502709450898817,0.895416847045474,1.01856650584168,0.721047465594339,0.915587329341941
"ma2008","ma",2008,"nordeste",FALSE,FALSE,5659049338.63,5836925620.42,407812879.58,305409415.81,690076216.22,2335544257.96,7910982615.66,5699621038.29,853663598.7,6884042404.03,402374107.16,661015047.31,2741029642.79,233166114.16,1354394233.16,0.969525689831011,0.122191431203929,0.96754717383401,0.400132605731567,0.387983966392518,0.124006150543212,0.608721554520523,0.456455577326595,0.969525689831011,0.720469417668476,0.172155276839882
"ma2009","ma",2009,"nordeste",FALSE,FALSE,5334673097.61,5971417207.2,453869334.11,320113620.42,246165177.83,2613116509.09,8285809593.63,6406970154.11,1104567202.48,7884902060.15,455559672.91,617825229.65,2927064522.18,237651276.9,1315128721.87,0.893368008381285,0.129614617045477,0.318049869689292,0.437604075953569,0.293249288560326,0.140086356692043,0.737360099664554,0.435116407091943,0.893368008381285,0.773246124197155,0.180705715682401
"ma2010","ma",2010,"nordeste",FALSE,FALSE,5261187302.23,6814409886.42,555507842.1,296443086.83,223269291.52,3204287028.26,9194638314.16,7376867858.31,1174095103.04,8855893398.18,250276128.96,710117524.48,3469312807.89,425883775.99,1800526281.79,0.772067925164684,0.125021967144624,0.262068252922047,0.470222232250164,0.246414940699025,0.132577827018705,0.352443251056606,0.452127228088852,0.772067925164684,0.802301037437157,0.236532940561471
"ma2011","ma",2011,"nordeste",FALSE,FALSE,5027524895.85,8087595886.97,658845395.85,368212703.71,621550145.52,3282474089.86,10744608996.19,8386454662.73,982087858.66,9756853225.1,257302117.09,772166059.43,4016388302.47,853328848.32,2382384554.05,0.621634038855711,0.126991767876867,0.605175253265884,0.405865245461686,0.281186082593376,0.100656209128321,0.333221220937807,0.45877109139136,0.621634038855711,0.780526742825524,0.358182664872201
"ma2012","ma",2012,"nordeste",FALSE,FALSE,4597734062.32,8899986679.57,702747526.97,478227391.58,403342498.55,3812261975.01,12291591664.28,9614666476.52,1139167292.38,11233205160.48,260899839.66,885373528.83,4539284541.62,988064606.79,2505055737.1,0.516600106028714,0.132694009673176,0.341533501020685,0.428344683229817,0.278421013801916,0.101410708351322,0.294677705131723,0.449750547359568,0.516600106028714,0.782214927010691,0.394428192617319
"ma2013","ma",2013,"nordeste",FALSE,FALSE,4485912131.09,9145629337.11,464209141.91,1867986667.99,-308282882.9,4211915367.63,12579872191.21,10592667725.09,1597240117.52,14093110891.85,327470050.05,1031322730.57,5186648732.46,2299884813.97,1347585084,0.490497916079719,0.255006596477369,-0.132185677373813,0.46053860400174,0.18760188818281,0.113334815128978,0.317524321284969,0.416242082385368,0.490497916079719,0.842033016240934,1.70667131988677
"ma2014","ma",2014,"nordeste",FALSE,FALSE,5510707693.65,10147462439.59,255492506.34,250137069.77,630764905.25,4741858105.83,13898442046.51,11712579444.08,1694677196.59,13657393710.44,386263141.6,1224550426.69,5640440671.47,1168128447.09,4234798304.22,0.543062635260432,0.0498281791255814,1.24748419604469,0.467294965027886,0.186625210344663,0.124084963245553,0.315432613619744,0.471501658084073,0.543062635260432,0.842726069935379,0.275840397387038
"ma2015","ma",2015,"nordeste",FALSE,FALSE,7314129163.62,10712347552.03,346355827.63,422329500.03,-231277843.86,5546283106.51,14747951349,12770972414,997934051.3,14192235965.33,521536333.93,1452372993.69,6072521681,539131926.53,1122622774.17,0.68277556605545,0.0717569443977136,-0.300874539343747,0.517746747813365,0.154802537419372,0.0703154917757736,0.35909255831379,0.460273078003496,0.68277556605545,0.865948911261221,0.480243176011285
"ma2016","ma",2016,"nordeste",FALSE,FALSE,7051309013.64,12480062588.49,390918647.26,550670776.4,545206825.96,6092288809.59,17126401616.37,14136460487.71,1218654583.15,15917374158.96,570253332.26,1666054114.81,7102489669.33,577647135.52,1850165530.85,0.56500590150431,0.0754474921086053,0.57902819664303,0.488161719253615,0.211505640415393,0.076561282720367,0.342277797096064,0.483585905348712,0.56500590150431,0.825419186374672,0.312213759195167
"mg2008","mg",2008,"sudeste",TRUE,FALSE,60120982504.35,29242489414.13,2544018787.36,529544848.92,2971304919.37,14765497091.32,42378959652.97,33601586387.27,3740177483.51,39299362850.28,2062487299.85,5677144886.62,27040370046.03,2577112230.24,3581745356.58,2.05594611501507,0.105106086993909,0.96672959176672,0.504932972094547,0.261219014023258,0.0951714534853675,0.363296576191125,0.792249452820904,2.05594611501507,0.792883701308962,0.71951296747146
"mg2009","mg",2009,"sudeste",TRUE,FALSE,58967869900.47,29118469548.08,2197015899.82,1098020566.36,1732670988.08,15230443949.44,41063482874.44,34329236121.27,3585387829.16,40263460915.06,2166461245.53,6050518828.52,26800687202.07,2048342674.24,3053625166.62,2.02510196502955,0.113159672102247,0.525842735236469,0.523050977122672,0.196166519097043,0.0890481778683594,0.358062061606696,0.756499083131884,2.02510196502955,0.836004004488335,0.670790474427243
"mg2010","mg",2010,"sudeste",TRUE,FALSE,67812919776.51,33179151679,2242732657.53,1237318657.82,1851098933.58,18013888843.19,47422585290.89,39703443889.02,3988149063.25,45774594725.41,2393899152.72,7494941908.36,31745459346.8,1648884584.98,2928877728.98,2.04384127817923,0.104886687550623,0.531917137375266,0.542927951186633,0.194419945621008,0.0871258191836297,0.319401962282029,0.77539980625618,2.04384127817923,0.837226474378805,0.562974878966434
"mg2011","mg",2011,"sudeste",TRUE,FALSE,74423059167.44,37284183547.59,2568300507,1632101452.96,2756656223.9,20927023794.99,52836665478.89,48783746352.16,3292704264.67,54401076276.33,2705569807.79,8526865238.63,35019944019.16,2474871199.69,3260802892.55,1.99610269251157,0.112659083833727,0.656283910487046,0.561284217697257,0.0830792923830159,0.060526454438966,0.317299468453274,0.694621741848474,1.99610269251157,0.923293434776855,0.758976019478016
"mg2012","mg",2012,"sudeste",TRUE,FALSE,79795836533.28,40371093300.8,2347645105.31,0,3068529846.03,23868435291.3,57546135222.48,55274150247.46,7587728422.46,62861878669.92,4098956503.54,9865133013.6,38837435385.54,2393452929.56,4122534331.23,1.97655872083352,0.0581516355729578,1.30706717088093,0.591225883169902,0.0411039331197029,0.120704767070393,0.41549936507589,0.702632880137758,1.97655872083352,0.960518895556822,0.580578046719599
"mg2013","mg",2013,"sudeste",TRUE,FALSE,88077047137.85,43141298799.57,2666432325.27,5211297316.76,663729175.24,26735706770.23,62612898817.3,61050095085.68,4275075844.34,71906529761.8,4027577816.29,11041345464.53,43482387817.82,3574368474.79,5456063813.86,2.04159470365152,0.182602978149293,0.0842538656948583,0.619724197327515,0.0255987108525663,0.059453235450268,0.36477237572436,0.656225084340649,2.04159470365152,0.975040227155428,0.655118524403996
"mg2014","mg",2014,"sudeste",TRUE,FALSE,93730545206.56,47644235435.77,2842738535.69,2901579400.2,86159755.68,30342771174.98,68323614735.78,66985777500.33,4168386425.62,75512924847.61,5119554599.97,13026381352.37,47074914854.66,3343258633.43,5013668450.49,1.96730085705583,0.120566903495262,0.014999127249152,0.636861330598654,0.0199719595020511,0.055200966378035,0.393014334640108,0.673582704260247,1.96730085705583,0.980419109254924,0.666828823334589
"mg2015","mg",2015,"sudeste",TRUE,FALSE,107383681895.65,51643235767.49,3309966453.74,3504239482.61,-3243577459.3,36269093411.59,72766420236.08,78005765796.15,3186562514.6,85119036085.58,4885223029.43,16311362181.04,48007295297.73,5667421543.38,2286274101.86,2.07933682504165,0.131947695280543,-0.476002264915024,0.702300947502244,-0.06716613197237,0.0374365437056428,0.299498164237226,0.588974263141654,2.07933682504165,1.07200224420923,2.47888979662118
"mg2016","mg",2016,"sudeste",TRUE,TRUE,113258470146.59,53731469131.32,1389033519.05,1516025584.37,-3249134549.81,39496574290.62,76620772719.92,83548473866.17,2769309138.61,88129098217.78,5307789196.31,18083814780.74,52976823100.82,7459742463.9,2848447993.68,2.10786103521171,0.0540662511259467,-1.11844008474214,0.735073410966861,-0.0829183445929481,0.0314233232225596,0.293510482199973,0.622784163111697,2.10786103521171,1.09041544349303,2.61887964268659
"ms2008","ms",2008,"centro-oeste",FALSE,FALSE,6790177682.23,4829848169.35,180661152.11,358360360.48,678107233.94,1737565530.17,6870740751.45,5556147861.14,749552091.88,6677730357.03,182572431.03,724428441.21,4626355803.27,601380862.24,1401305764.63,1.40587808232154,0.111602165055748,1.25803371127377,0.359755725075689,0.236601494986182,0.112246534646447,0.252022726668562,0.782204644903313,1.40587808232154,0.808667953301459,0.429157488265088
"ms2009","ms",2009,"centro-oeste",FALSE,FALSE,6596219042.87,4886838481.02,182669320.83,0,457426905.05,1972535502.53,6977155190.52,6156912047.65,527089792.57,7153681107.96,207646668,866304871.82,4622041837.51,614316667.06,1273411106.26,1.34979272764776,0.0373798564326342,2.50412550378781,0.403642459269144,0.133223137917501,0.0736809182035665,0.239692370151122,0.750707790161492,1.34979272764776,0.882438741797734,0.482418179046863
"ms2010","ms",2010,"centro-oeste",FALSE,FALSE,7212143380.29,5210121273.05,164461466.41,425307015.76,81091592.28,2284718687.97,7535406555.89,6830726300.63,1020973762.66,8287760062.55,237067013.1,988928440.85,5067531055.42,738178597.57,1091567052.37,1.38425633537471,0.113196689915962,0.137497331124971,0.43851545256499,0.103163298344278,0.123190555102275,0.239721099431863,0.698388614613085,1.38425633537471,0.906484109379713,0.67625584334675
"ms2011","ms",2011,"centro-oeste",FALSE,FALSE,7689662900.04,5993668420.03,190355032.64,492658056.72,29121776.89,2518444914.65,8719070003.34,7817800714.94,1079992378.89,9392410665.2,259659488.87,1126587997.67,5915571259.08,761724580.49,1171057518.44,1.2829643485686,0.113955768236605,0.0426372163925699,0.420184224111182,0.11528424953039,0.114985642918223,0.230483095334786,0.711822466318352,1.2829643485686,0.896632405972798,0.650458725122841
"ms2012","ms",2012,"centro-oeste",FALSE,FALSE,7955809354.32,6599645664.14,214636644.11,572825565.71,561069510.73,2702116405.23,9529653301.94,8643080436.53,857071586.88,10084982226.23,279295604.13,1296994765.67,6385737003.53,462175407.44,1189974305.86,1.20549037921064,0.119318861935085,0.712503411253539,0.409433557912402,0.102576028525998,0.0849849377672521,0.215340579254938,0.692903877489408,1.20549037921064,0.906966933914635,0.388391081356991
"ms2013","ms",2013,"centro-oeste",FALSE,FALSE,8421756060.86,7178004619.54,212863339.99,671292633.93,65815271.53,4193086331.06,10458241449.85,9753719631.48,1285713842.62,11712097316.76,307898508.6,1483131543.37,7163028109.14,668140954.81,1417383506.93,1.1732725885874,0.123175732084812,0.0744385306115175,0.584157652900579,0.0722310918284104,0.109776567581977,0.207600269832025,0.687100209263714,1.1732725885874,0.932634772131781,0.471390383437697
"ms2014","ms",2014,"centro-oeste",FALSE,FALSE,8602359025.35,8099122726.47,210974752.85,836571164.23,-1253783.13,5685757077.05,11676468194.96,10681321076.4,1721966526.62,13284476545.74,339959018.19,1684962337.54,7971388015.9,267936832.68,571924188.12,1.06213466765176,0.129340664718705,-0.00119687653739788,0.702021350839332,0.093167044735575,0.129622459770324,0.201760603555288,0.692087393193391,1.06213466765176,0.914773277163591,0.468483128088617
"ms2015","ms",2015,"centro-oeste",FALSE,FALSE,8801324237.52,8321250479.18,274716450.68,942041047.46,1560329778.87,5701574346.51,12010925695.86,12598752630.81,619813699.49,14161080789.52,1357520632.33,2091080453.78,8278397041.04,365356907.02,1189827476.24,1.05769250181101,0.146222914594911,1.28236709554303,0.685182396657269,-0.0466575503286317,0.0437688131790546,0.649195792479452,0.611367194400503,1.05769250181101,1.0489410183557,0.307067128903908
"ms2016","ms",2016,"centro-oeste",FALSE,FALSE,8848325565.61,9347981709.9,144651115.55,406664345.55,-178182713.87,6203812764.59,13484896738.14,10948823804.95,897560265.94,12261227227.62,1151531263.36,2350095191.01,8791001393.23,559993050.19,1346811945.93,0.946549302320432,0.0589769511975113,-0.32319556849446,0.663652642582713,0.231629714603995,0.0732031345050135,0.489993455484289,0.774163230740804,0.946549302320432,0.811932343091876,0.415791567547549
"mt2008","mt",2008,"centro-oeste",FALSE,FALSE,5388686682.26,6181776811.41,419966047.67,286110353.72,785503059.99,2912882338.19,8398318528.31,6770432320.12,838073192.15,7906423049.17,629106676.88,616502226.43,4629173628.34,965806513.45,1550272325.75,0.871705149935831,0.114219005785968,1.11249017591246,0.471204708137239,0.240440511214083,0.105999032297921,1.02044510126588,0.656011568597362,0.871705149935831,0.806165221918824,0.622991520527051
"mt2009","mt",2009,"centro-oeste",FALSE,FALSE,4804391620.86,6467670585.89,473151601.78,350246996.6,120133688.12,3299717496.08,8873418409.63,7767421835.46,1172097205.07,9302250416.68,689281444.01,705957566.6,4867978763.16,728437085.76,1523688022.08,0.742831836757635,0.127309915903315,0.145899796716144,0.510186388168675,0.142389147596038,0.126001467662953,0.976378009983922,0.599676934828181,0.742831836757635,0.875358455657889,0.478074957080521
"mt2010","mt",2010,"centro-oeste",FALSE,FALSE,4912549079.78,7099677148.16,578760685.23,295477267.02,721373044.89,3853789810.06,9681116941.17,8649397120.38,802225825.09,9750272365.5,886695853.36,857896957.44,5192572849.88,568062052.4,1121954100.88,0.691939785044052,0.123137705279538,0.825144965433523,0.542811979986833,0.119282281346411,0.0822772733947993,1.03356917829145,0.58050819105905,0.691939785044052,0.893429670660985,0.506314876833591
"mt2011","mt",2011,"centro-oeste",FALSE,FALSE,4620962852.6,7820251901.58,444628655.94,566749187.18,769613393.06,4548188402.82,10871902575.64,9581753114.33,775585404.59,10929548944.73,1047880775.45,1048462032.22,5749470749.54,728411406.42,712905141.01,0.590896931551065,0.129328039025912,0.760955362326131,0.581591035692992,0.13464649380086,0.070962251828697,0.999445610091603,0.566533915914325,0.590896931551065,0.881331767615287,1.02175081159891
"mt2012","mt",2012,"centro-oeste",FALSE,FALSE,4536246177.86,8889944031.12,210875379.25,1708568353.7,2296625288.6,6097666399.92,13699867756.4,10579435583.1,853731785.81,13146255722.61,1252908101.5,1337891918.41,7708223166.36,475143579.3,1279057658.56,0.510267124515125,0.215911790471439,1.19650565899648,0.685906050541444,0.294952613378042,0.0649410603158801,0.936479310667339,0.627296606186419,0.510267124515125,0.772229029594664,0.371479406045643
"mt2013","mt",2013,"centro-oeste",FALSE,FALSE,5656932714.53,9702677708.45,289133201,353751468.58,-658278189.6,5748229081.51,15618318726.06,9992094440.67,2363573141.93,12721613392.81,1482505405.09,1437724262.26,8790504020.62,697923411.15,1347521521.55,0.583027993355217,0.0662584792464162,-1.02394445030095,0.592437392463722,0.563067564943146,0.185791932905762,1.0311472401249,0.849665082751774,0.583027993355217,0.639767609813062,0.517931179568254
"mt2014","mt",2014,"centro-oeste",FALSE,FALSE,6540958585.99,10927731310.28,367535096.17,371285369.97,-306741345.73,6765006769.17,21891311984.62,11522211387.91,1763733063.75,13734135118.61,339959018.19,1727705702.38,9900802803.57,616890137.84,1229280905.3,0.598565100135355,0.0676096844955341,-0.415177109714602,0.619067817196968,0.89992278805005,0.128419667384815,0.196769054892676,0.832455164795017,0.598565100135355,0.526337178694683,0.501830082270294
"mt2015","mt",2015,"centro-oeste",FALSE,FALSE,7103590792.84,11644432985.92,472789703.36,596803938.66,297506911.41,7838078322.75,16378112061.71,12896472790.55,848903569.86,14353056092.63,1357520632.33,1930250884.17,8701314479.54,598051722.04,1106258269.07,0.610041794343219,0.0918545062102475,0.278149476326484,0.673118075584058,0.269968333799859,0.0591444473136209,0.703287144413732,0.644862967992315,0.610041794343219,0.787421208376047,0.540607685168098
"mt2016","mt",2016,"centro-oeste",FALSE,FALSE,6784889079.9,12522756874.44,380318323.16,609313751.22,378111232.47,8219503740.55,20967899768.71,15223282460.95,1191002515.19,17024984160.26,2393023566.75,2409531586.99,12507914869.21,1092044629.41,2066457567.33,0.541804743789966,0.0790266939063492,0.382072532063883,0.656365353329401,0.377357335548086,0.0699561599575557,0.993148867469041,0.79001034963524,0.541804743789966,0.726028006088975,0.528462159917948
"pa2008","pa",2008,"norte",FALSE,FALSE,2790957521.1,7587651045.32,129913803.01,215211556.15,442060094.46,3829483238.54,10168125598.1,8089407894.24,919115328.55,9381403404.9,581228759.22,1048590718.64,4683925811.29,591596004.84,984018720.22,0.367828924186154,0.0454851385624633,1.28086819101305,0.504699440665764,0.256967843757778,0.0979720505430922,0.554295159100627,0.564014502924639,0.367828924186154,0.795565300231104,0.601204014398969
"pa2009","pa",2009,"norte",FALSE,FALSE,2751523097.74,7997163111.89,142346146.95,256941794.23,86178451.63,4256947886.52,10841893011.32,8930908240.17,827321861.65,10210618410.09,657663984.06,1140919974.16,5018175912.25,451519536.49,976309166.09,0.344062395532373,0.0499286979136824,0.215830338815944,0.532307247827779,0.213974292396674,0.0810256370791853,0.576433053110674,0.546175208940239,0.344062395532373,0.823740672486369,0.462475978073914
"pa2010","pa",2010,"norte",FALSE,FALSE,3310328747.88,9117949794.94,171069827.99,279411650.9,-195055429.399999,4805216642.49,12338475253.03,10158797999.28,1332710235.15,11956529183.6,751075039.59,1268554540.48,5725828623.1,234680106.88,1594187846.62,0.363056259611899,0.0494060056285893,-0.432993227336719,0.52700626243376,0.214560546819071,0.111462968448903,0.592071539396174,0.548545087231627,0.363056259611899,0.823343062327354,0.147209820585177
"pa2011","pa",2011,"norte",FALSE,FALSE,3146025655.54,10426349999.11,205221561.43,333465149.03,989115266.02,5502198515.03,14087978738.01,11167083743.72,552381918.31,12238315419.66,829150855.15,1446005281.38,6368304435.03,377879268.05,2508875986.61,0.301737967343178,0.051665895592032,1.8361605118778,0.527720488521839,0.261562916632788,0.0451354536444319,0.57340790232709,0.553739173183691,0.301737967343178,0.792667560860999,0.150616957580511
"pa2012","pa",2012,"norte",FALSE,FALSE,2923896075.04,12722720110.21,199131778.9,376860610.76,1115367787.08,6849501770.64,17068566227.36,13426470317.74,923636005.13,14909531343.49,996742611.95,1866111463.3,7890956281.7,532325616.59,3751856730.27,0.229816898407878,0.0452727392153951,1.93642799297815,0.538367716282878,0.271262351416947,0.061949365399288,0.534128122329508,0.571670441183685,0.229816898407878,0.786619692532703,0.14188324737861
"pa2013","pa",2013,"norte",FALSE,FALSE,3145070980.69,13336642643.44,173147076.61,419991529.98,513574613.8,7476296672.83,18196166056.87,14820066510.98,1202409352.45,16616549242.41,1130715445.78,2121965546.31,9220095189.27,299284963.58,3839336038.47,0.235821792993531,0.0444743570363079,0.865859359168307,0.560583114709715,0.227805964527129,0.072362157443684,0.532862302004037,0.604990818571004,0.235821792993531,0.81446093999481,0.0779522710648863
"pa2014","pa",2014,"norte",FALSE,FALSE,3562717666.93,15092463544.31,194679053.34,334291391.02,514905733.72,8392574623.67,20790147756.96,16686748559.06,1489567929.75,18698982751.49,1379925364.22,2419796625.34,10597214448.7,338646470.6,4903858237.24,0.236059385299836,0.035048648141968,0.973411159753894,0.556077183756662,0.245907654410726,0.0796603724141788,0.570265017220656,0.622595004757638,0.236059385299836,0.802627703955289,0.069057149333623
